drugBankID,name,CAS,drugType,KEGGC_ID,KEGGD_ID,PCCID,PCSID,chemID,pharID,HETID,uniprotID,uniprotTitle,genbankID,dpdID,rxlistlink,pdrhealthlink,wikiID,drugslink,ndcid,chemspider,binding,ttd,sideeffect,interaction,professional,interactionContent,professionalContent,overview,sideeffectContent,drugClass,drugID
DB01615,aceprometazine,13461-01-3,SmallMoleculeDrug,,,26035,46506646,53770,PA16474372,,,,,,,,Aceprometazine,,,24249,,DAP001075,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB01616,alverine,150-59-4,SmallMoleculeDrug,,D07440,3678,46506981,518413,PA16476450,,,,,,,,Alverine,,,3550,,,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB01618,molindone,7416-34-4,SmallMoleculeDrug,C07230,,23897,46504744,,PA16474675,,,,,,http://www.rxlist.com/cgi/generic/molindone.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/mob1614.shtml,Molindone,http://www.drugs.com/cdi/molindone.html,63481-072-70,22342,50130290,DAP000979,http://drugs.com/sfx/molindone-side-effects.html,http://drugs.com/drug-interactions/molindone-index.html?filter=3&generic_only=1,NULL,DB01618i.txt,NULL,NULL,DB01618s.txt,Miscellaneous antipsychotic agents,
DB01619,phenindamine,82-88-2,SmallMoleculeDrug,C07790,,11291,46508187,,PA16475049,,,,,,,,,http://www.drugs.com/mtm/phenindamine.html,,10817,50089147,DAP001073,http://drugs.com/sfx/phenindamine-side-effects.html,http://drugs.com/drug-interactions/phenindamine-index.html?filter=3&generic_only=1,NULL,DB01619i.txt,NULL,NULL,DB01619s.txt,Antihistamines,
DB01620,pheniramine,86-21-5,SmallMoleculeDrug,,,4761,46505932,,PA16474450,,,,,,,,Pheniramine,,,4597,50017656,DAP001063,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB01621,pipotiazine,39860-99-6,SmallMoleculeDrug,,D08385,62867,46508263,,PA10158,,,,,,,,,,,56598,,,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB01622,thioproperazine,316-81-4,SmallMoleculeDrug,,D08585,9429,46507111,59120,PA16475487,,,,,,,,,,,9058,,,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB01623,thiothixene,5591-45-7,SmallMoleculeDrug,,,941651,46505564,,PA451669,,,,,,http://www.rxlist.com/cgi/generic/thiothix.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/nav1285.shtml,Thiothixene,http://www.drugs.com/cdi/thiothixene.html,0049-5710-66,819430,,DAP000318,http://drugs.com/sfx/thiothixene-side-effects.html,http://drugs.com/drug-interactions/thiothixene-index.html?filter=3&generic_only=1,http://drugs.com/pro/thiothixene.html,DB01623i.txt,DB01623p.txt,NULL,DB01623s.txt,Thioxanthenes,
DB01624,zuclopenthixol,53772-83-1,SmallMoleculeDrug,,D03556,5311507,46507341,,PA452629,,,,,,,,Zuclopenthixol,http://www.drugs.com/international/zuclopenthixol.html,,4470984,,DAP000845,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,DB01624i.txt,NULL,NULL,NULL,,
DB01625,isopropamide,7492-32-2,SmallMoleculeDrug,C07055,,3775,46507726,,PA16478139,,,,,,,,Isopropamide_iodide,,,3643,,,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB01626,pargyline,555-57-7,SmallMoleculeDrug,C07414,,4688,46507368,,PA450797,,,,,,,,Pargyline,,,4526,50172756,DAP000580,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB01627,lincomycin,154-21-2,SmallMoleculeDrug,C06812,D00223,656509,46506668,6472,PA16474921,,,,,,http://www.rxlist.com/cgi/generic/lincocin.htm,,Lincomycin,http://www.drugs.com/cdi/lincomycin.html,0009-0555-01,570892,,DAP000839,http://drugs.com/sfx/lincomycin-side-effects.html,http://drugs.com/drug-interactions/lincomycin-index.html?filter=3&generic_only=1,http://drugs.com/ppa/lincomycin.html,DB01627i.txt,DB01627p.txt,NULL,DB01627s.txt,Lincomycin derivatives,
DB01628,etoricoxib,202409-33-4,SmallMoleculeDrug,C11718,D03710,123619,46504505,6339,PA16477685,5CH,,,,,,,Etoricoxib,,,110209,50072064,DAP000738,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB01656,roflumilast,162401-32-3,SmallMoleculeDrug,,D05744,449193,10300323,47657,,ROF,,,,,,,Roflumilast,http://www.drugs.com/mtm/roflumilast.html,0456-0095-30,395793,14774,,http://drugs.com/sfx/roflumilast-side-effects.html,http://drugs.com/drug-interactions/roflumilast-index.html?filter=3&generic_only=1,http://drugs.com/ppa/roflumilast.html,DB01656i.txt,DB01656p.txt,NULL,DB01656s.txt,Selective phosphodiesterase-4 inhibitors,
DB01764,dalfopristin,112362-50-2,SmallMoleculeDrug,C08033,D00853,21943991,46506561,,PA16474623,DOL,,,,,,,Dalfopristin,,,4940480,,DAP001294,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB02187,equilin,474-86-2,SmallMoleculeDrug,C14392,D04041,223368,46506633,42309,,EQI,,,,,,,Equilin,,,193995,,,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB02300,calcipotriol,112965-21-6,SmallMoleculeDrug,,D01125,,,50749,PA448714,MC9,,,,,http://www.rxlist.com/cgi/generic/calcipo.htm,,Calcipotriol,,0168-0400-60,,,DAP000292,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB02546,vorinostat,149647-78-9,SmallMoleculeDrug,,,5311,46508989,,PA16474822,SHH,,,,,http://www.rxlist.com/cgi/generic/zolinza.htm,,Vorinostat,http://www.drugs.com/cdi/vorinostat.html,0006-0568-40,5120,19149,DAP001082,http://drugs.com/sfx/vorinostat-side-effects.html,http://drugs.com/drug-interactions/vorinostat-index.html?filter=3&generic_only=1,http://drugs.com/ppa/vorinostat.html,DB02546i.txt,DB02546p.txt,NULL,DB02546s.txt,Histone deacetylase inhibitors,
DB02638,terlipressin,14636-12-5,SmallMoleculeDrug,,,72081,46504626,,PA16478102,,,,,,,,Terlipressin,,,65067,,DAP000058,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB02659,cholic acid,81-25-4,SmallMoleculeDrug,C00695,,221493,46507063,16359,,CHD,,,,,,,,,,192176,21680,,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB02703,fusidic acid,1859240,SmallMoleculeDrug,C06694,D04281,3000226,46505364,29013,PA16474964,FUA,,,,,,,Fusidic_acid,,,2271900,,DAP001008,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB02959,oxitriptan,895096,SmallMoleculeDrug,C00643,D07339,,,17780,,HRP,,,,,,,5-Hydroxytryptophan,,,,,,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB03147,flavin adenine dinucleotide,146-14-5,SmallMoleculeDrug,C00016,D00005,643975,46508543,16238,,FAD,,,,,,,,,,,,,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB03166,acetic acid,64-19-7,SmallMoleculeDrug,C00033,D00010,,,30089,PA448021,ACY,,,,,,,Acetic_acid,http://www.drugs.com/cdi/acetic-acid-solution.html,0264-2304-00,,,,http://drugs.com/sfx/acetic-acid-topical-side-effects.html,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,http://drugs.com/pro/acetic-acid-irrigation.html,DB03166i.txt,DB03166p.txt,NULL,DB03166s.txt,Otic anti-infectives,
DB03255,phenol,108-95-2,SmallMoleculeDrug,C00146,D00033,996,46508193,15882,PA450913,IPH,,,,,,,Phenol,http://www.drugs.com/cdi/phenol-spray.html,67172-112-31,,26187,,http://drugs.com/sfx/phenol-topical-side-effects.html,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,DB03255i.txt,NULL,NULL,DB03255s.txt,Topical anesthetics,
DB04552,niflumic acid,4394-00-7,SmallMoleculeDrug,C13698,,4488,46504657,,PA16474674,NFL,,,,,,,,,,4333,,DAP000972,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB04570,latamoxef,64952-97-2,SmallMoleculeDrug,,D08109,47499,46505546,599928,PA16474314,,,,,,,,Latamoxef,,,43215,,DAP001181,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB04571,trioxsalen,3902-71-4,SmallMoleculeDrug,C09314,D01034,,,,PA16474718,,,,,,,,Trioxsalen,http://www.drugs.com/cons/trioxsalen.html,,,,,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,DB04571i.txt,NULL,NULL,NULL,Psoralens,
DB04572,thiotepa,52-24-4,SmallMoleculeDrug,C07641,D00583,,,,PA451668,,,,,,http://www.rxlist.com/thiotepa-drug.htm,,Thiotepa,http://www.drugs.com/cdi/thiotepa.html,55390-030-10,,,,http://drugs.com/sfx/thiotepa-side-effects.html,http://drugs.com/drug-interactions/thiotepa-index.html?filter=3&generic_only=1,http://drugs.com/pro/thiotepa.html,DB04572i.txt,DB04572p.txt,NULL,DB04572s.txt,Alkylating agents,
DB04573,estriol,50-27-1,SmallMoleculeDrug,C05141,D00185,5756,46505881,27974,PA16476910,ESL,,,,,,,Estriol,,,5553,,DAP001019,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB04574,estropipate,7280-37-7,SmallMoleculeDrug,,D00948,5284555,46508976,,PA16595834,,,,,,http://www.rxlist.com/ogen-drug.htm,http://www.pdrhealth.com/drugs/rx/rx-mono.aspx?contentFileName=oge1308.html&contentName=Ogen&contentId=547,Estropipate,,,,,,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB04575,quinestrol,152-43-2,SmallMoleculeDrug,C07619,D00576,9046,46508939,8716,PA16474904,,,,,,,,Quinestrol,,,8694,,DAP001016,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB04576,fleroxacin,79660-72-3,SmallMoleculeDrug,C13179,D01716,,,,PA16477476,,,,,,,,Fleroxacin,,,,,DAP000928,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB04711,iodipamide,606-17-7,SmallMoleculeDrug,,D01774,3739,46507320,,PA16474553,IDB,,,,,,,,,,3608,,DAP001226,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB04786,suramin,145-63-1,SmallMoleculeDrug,C07974,,5361,46507013,45906,PA10292,SVR,,,,,,,Suramin,,,5168,,DAP001031,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB04794,bifonazole,60628-96-8,SmallMoleculeDrug,,,2378,46507284,,PA16474646,TMI,,,,,,,Bifonazole,,,2287,50128548,DAP000877,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB04835,maraviroc,376348-65-1,SmallMoleculeDrug,,,3002977,46508040,,PA16476883,,,,,,http://www.rxlist.com/cgi/generic/selzentry.htm,,Maraviroc,http://www.drugs.com/cdi/maraviroc.html,0069-0807-60,2273675,,DNC001487,http://drugs.com/sfx/maraviroc-side-effects.html,http://drugs.com/drug-interactions/maraviroc-index.html?filter=3&generic_only=1,http://drugs.com/ppa/maraviroc.html,DB04835i.txt,DB04835p.txt,NULL,DB04835s.txt,Chemokine receptor antagonist,
DB04837,clofedanol,791-35-5,SmallMoleculeDrug,,,2795,46505324,,PA16474813,,,,,,,,Clofedanol,http://www.drugs.com/cons/chlophedianol.html,,2693,,DAP001080,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,DB04837i.txt,NULL,NULL,NULL,Antitussives,
DB04838,cyclandelate,456-59-7,SmallMoleculeDrug,,,2893,46505740,3988,PA16474802,,,,,,,,,http://www.drugs.com/mtm/cyclandelate.html,,2790,,,http://drugs.com/sfx/cyclandelate-side-effects.html,http://drugs.com/drug-interactions/cyclandelate-index.html?filter=3&generic_only=1,NULL,DB04838i.txt,NULL,NULL,DB04838s.txt,Peripheral vasodilators,
DB04839,cyproterone acetate,427-51-0,SmallMoleculeDrug,,,,,50743,PA10049,,,,,,,,Cyproterone_acetate,,,,,DAP000906,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB04840,debrisoquin,1131-64-2,SmallMoleculeDrug,C13650,,2966,46507664,34665,PA452616,,,,,,,,,,,2860,,DAP000125,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB04841,flunarizine,52468-60-7,SmallMoleculeDrug,,D01303,941361,46507129,,PA16477663,,,,,,,,Flunarizine,http://www.drugs.com/international/flunarizine.html,,819216,50017702,DAP000142,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,DB04841i.txt,NULL,NULL,NULL,,
DB04842,fluspirilene,1841-19-6,SmallMoleculeDrug,,D02629,3396,46508202,,PA16256587,,,,,,,,Fluspirilene,,,3279,26948,DAP000980,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB04843,mepenzolate,25990-43-6,SmallMoleculeDrug,C07818,,4057,46508905,,PA16474625,,,,,,,,,http://www.drugs.com/cdi/mepenzolate.html,0068-0037-01,3917,50253050,DAP001115,http://drugs.com/sfx/mepenzolate-side-effects.html,http://drugs.com/drug-interactions/mepenzolate-index.html?filter=3&generic_only=1,http://drugs.com/ppa/mepenzolate-bromide.html,DB04843i.txt,DB04843p.txt,NULL,DB04843s.txt,Anticholinergics / antispasmodics,
DB04844,tetrabenazine,58-46-8,SmallMoleculeDrug,C11168,D08575,6018,46506426,9467,PA14022271,,,,,,http://www.rxlist.com/xenazine-drug.htm,,Tetrabenazine,http://www.drugs.com/cdi/tetrabenazine.html,67386-421-01,5796,50017701,DAP000756,http://drugs.com/sfx/tetrabenazine-side-effects.html,http://drugs.com/drug-interactions/tetrabenazine-index.html?filter=3&generic_only=1,http://drugs.com/ppa/tetrabenazine.html,DB04844i.txt,DB04844p.txt,NULL,DB04844s.txt,Miscellaneous central nervous system agents,
DB04845,ixabepilone,219989-84-1,SmallMoleculeDrug,,D04645,23305354,99443224,,PA16595834,,,,,,,,Ixabepilone,,,4949236,,,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB04855,dronedarone,141626-36-0,SmallMoleculeDrug,,D02537,208898,14861729,50659,PA15361985,,,,,,http://www.rxlist.com/multaq-drug.htm,,Dronedarone,http://www.drugs.com/ppa/dronedarone.html,54868-3086-0,180996,,,http://drugs.com/sfx/dronedarone-side-effects.html,http://drugs.com/drug-interactions/dronedarone-index.html?filter=3&generic_only=1,NULL,DB04855i.txt,NULL,NULL,DB04855s.txt,Group III antiarrhythmics,
DB04861,nebivolol,99200-09-6,SmallMoleculeDrug,,D05127,71301,99443225,,PA15195842,,,,,,http://www.rxlist.com/bystolic-tablets-drug.htm,http://www.pdrhealth.com/drugs/rx/rx-mono.aspx?contentFileName=bys1940.html&contentName=Bystolic&contentId=732,Nebivolol,http://www.drugs.com/cdi/nebivolol.html,54868-5944-0,64421,,DAP000942,http://drugs.com/sfx/nebivolol-side-effects.html,http://drugs.com/drug-interactions/nebivolol-index.html?filter=3&generic_only=1,http://drugs.com/pro/nebivolol.html,DB04861i.txt,DB04861p.txt,NULL,DB04861s.txt,Cardioselective beta blockers,
DB04865,homoharringtonine,26833-87-4,SmallMoleculeDrug,,D08956,72332,11075063,71019,,,,,,,http://www.rxlist.com/synribo-drug.htm,,Omacetaxine_mepesuccinate,http://www.drugs.com/cdi/omacetaxine-injection.html,63459-177-14,65276,,,http://drugs.com/sfx/omacetaxine-side-effects.html,http://drugs.com/drug-interactions/omacetaxine-index.html?filter=3&generic_only=1,http://drugs.com/monograph/omacetaxine-mepesuccinate.html,DB04865i.txt,DB04865p.txt,NULL,DB04865s.txt,Miscellaneous antineoplastics,
DB04868,nilotinib,641571-10-0,SmallMoleculeDrug,,,644241,99443226,52172,PA16595834,,,,,,,,Nilotinib,,,559260,,,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB04871,lorcaserin,616202-92-7,SmallMoleculeDrug,,D06613,,,,,,,,,,http://www.rxlist.com/belviq-drug.htm,,Lorcaserin,http://www.drugs.com/mtm/lorcaserin.html,,,,,http://drugs.com/sfx/lorcaserin-side-effects.html,http://drugs.com/drug-interactions/lorcaserin-index.html?filter=3&generic_only=1,http://drugs.com/monograph/lorcaserin-hydrochloride.html,DB04871i.txt,DB04871p.txt,NULL,DB04871s.txt,Anorexiants,
DB04876,vildagliptin,274901-16-5,SmallMoleculeDrug,,,6918537,99443227,,PA16595834,,,,,,,,Vildagliptin,,,5293734,11695,,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB04877,voacamine,3371-85-5,SmallMoleculeDrug,C09252,,11953931,99443228,,PA16595834,,,,,,,,,,,10128230,,,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB04878,voglibose,83480-29-9,SmallMoleculeDrug,,D01665,444020,46504462,,PA16475243,,,,,,,,Voglibose,,,392046,50263044,DAP001104,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB04880,enoximone,77671-31-9,SmallMoleculeDrug,,D04004,53708,46505575,,PA16476879,,,,,,,,Enoximone,,,48492,50241379,DAP000611,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB04890,bepotastine,125602-71-3,SmallMoleculeDrug,,D01654,2350,46504940,71204,PA16478135,,,,,,http://www.rxlist.com/bepreve-drug.htm,http://www.pdrhealth.com/drugs/bepreve,Bepotastine,http://www.drugs.com/cdi/bepotastine-eye-drops.html,54868-6299-0,2260,,DCL000719,http://drugs.com/sfx/bepotastine-ophthalmic-side-effects.html,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,http://drugs.com/ppa/bepotastine-besilate.html,DB04890i.txt,DB04890p.txt,NULL,DB04890s.txt,Ophthalmic antihistamines and decongestants,
DB04894,vapreotide,103222-11-3,SmallMoleculeDrug,,D06281,23725064,46506923,,PA16474314,,,,,,,,,,,64425,,DAP001242,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB04895,pegaptanib,222716-86-1,BiotechDrug,,,,,,PA16477123,,,,,,http://www.rxlist.com/cgi/generic/macugen.htm,,Pegaptanib,http://www.drugs.com/cdi/pegaptanib.html,,,,DAP001259,http://drugs.com/sfx/pegaptanib-ophthalmic-side-effects.html,http://drugs.com/drug-interactions/pegaptanib-ophthalmic-index.html?filter=3&generic_only=1,http://drugs.com/ppa/pegaptanib-sodium.html,DB04895i.txt,DB04895p.txt,NULL,DB04895s.txt,Anti-angiogenic ophthalmic agents,
DB04896,milnacipran,92623-85-3,SmallMoleculeDrug,,D08222,65833,46506141,,PA16475281,,,,,,http://www.rxlist.com/savella-drug.htm,,Milnacipran,http://www.drugs.com/cdi/milnacipran.html,0456-1512-60,59245,50239538,DAP001155,http://drugs.com/sfx/milnacipran-side-effects.html,http://drugs.com/drug-interactions/milnacipran-index.html?filter=3&generic_only=1,http://drugs.com/ppa/milnacipran-hydrochloride.html,DB04896i.txt,DB04896p.txt,NULL,DB04896s.txt,Serotonin-norepinephrine reuptake inhibitors,
DB04897,lucinactant,825600-90-6,BiotechDrug,,,,,,,,,,,,http://www.rxlist.com/surfaxin-drug.htm,,Lucinactant,http://www.drugs.com/mtm/lucinactant.html,,,,,http://drugs.com/sfx/lucinactant-side-effects.html,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,DB04897i.txt,NULL,NULL,DB04897s.txt,Lung surfactants,
DB04898,ximelagatran,192939-46-1,SmallMoleculeDrug,,,9574101,46509040,,PA16174847,,,,,,,,Ximelagatran,,,7848559,,DAP001218,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB04899,nesiritide,124584-08-3,BiotechDrug,,,,,,PA16478104,,P16860,ANFB_HUMAN,,,http://www.rxlist.com/cgi/generic/natrecor.htm,,Nesiritide,http://www.drugs.com/cdi/nesiritide.html,65847-205-25,,,DAP001320,http://drugs.com/sfx/nesiritide-side-effects.html,http://drugs.com/drug-interactions/nesiritide-index.html?filter=3&generic_only=1,http://drugs.com/ppa/nesiritide.html,DB04899i.txt,DB04899p.txt,NULL,DB04899s.txt,Vasodilators,
DB04900,thymalfasin,62304-98-7,BiotechDrug,,,,,,PA16474838,,,,,,http://www.rxlist.com/cgi/generic/zadaxin.htm,,,,,,,,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB04911,oritavancin,171099-57-3,SmallMoleculeDrug,C12034,,16129632,12014991,,,,,,,,,,Oritavancin,,,17286443,,,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB04920,clevidipine,166432-28-6,SmallMoleculeDrug,,D08892,,,,,,,,,,,,Clevidipine,,65293-005-50,,,,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB04930,permethrin,52645-53-1,SmallMoleculeDrug,C14388,D05443,40326,46505374,34911,PA16474313,,,,,,http://www.rxlist.com/cgi/generic/elimite.htm,,Permethrin,http://www.drugs.com/cdi/permethrin-cream.html,45802-269-37,36845,,DAP001235,http://drugs.com/sfx/permethrin-topical-side-effects.html,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,http://drugs.com/pro/permethrin.html,DB04930i.txt,DB04930p.txt,NULL,DB04930s.txt,Topical anti-infectives,
